		.	가다	동대문	따뜻하다	먹다	수제비	오늘
184	0.000000 	0.000000 	0.000006 	0.000000 	0.000003 	0.999990 	0.000000 	0.000000 
185	0.000001 	0.000003 	0.000081 	0.000000 	0.000069 	0.999845 	0.000000 	0.000001 
186	0.000014 	0.000009 	0.000141 	0.000000 	0.073721 	0.926059 	0.000000 	0.000056 
187	0.000002 	0.000001 	0.000047 	0.000000 	0.996360 	0.003585 	0.000000 	0.000004 
188	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
189	0.000000 	0.000000 	0.000000 	0.000000 	0.999991 	0.000008 	0.000000 	0.000000 
190	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
191	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
192	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
193	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
194	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
195	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
196	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
197	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
198	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
199	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
200	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
201	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
202	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
203	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 	0.000000 
204	0.000000 	0.000000 	0.000000 	0.000000 	0.999999 	0.000001 	0.000000 	0.000000 
205	0.000000 	0.000000 	0.000003 	0.000000 	0.999978 	0.000019 	0.000000 	0.000000 
206	0.000011 	0.000016 	0.000259 	0.000000 	0.016834 	0.982865 	0.000000 	0.000014 
207	0.000028 	0.000024 	0.000313 	0.000000 	0.822051 	0.177558 	0.000000 	0.000025 
208	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
209	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
210	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
211	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
212	0.000000 	0.000000 	0.000001 	0.000000 	0.000044 	0.999404 	0.000000 	0.000551 
213	0.000000 	0.000000 	0.000002 	0.000000 	0.000003 	0.999149 	0.000001 	0.000845 
214	0.000001 	0.000001 	0.000005 	0.000002 	0.000013 	0.940557 	0.000015 	0.059405 
215	0.000002 	0.000002 	0.000002 	0.000054 	0.000008 	0.070701 	0.000043 	0.929189 
216	0.000001 	0.000001 	0.000001 	0.000048 	0.000003 	0.023184 	0.000021 	0.976741 
217	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000012 	0.000000 	0.999988 
218	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000024 	0.000000 	0.999976 
219	0.000000 	0.000000 	0.000000 	0.000000 	0.000003 	0.000015 	0.000000 	0.999981 
220	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000037 	0.000000 	0.999962 
221	0.000001 	0.000001 	0.000000 	0.046355 	0.000000 	0.000791 	0.000009 	0.952843 
222	0.000000 	0.000000 	0.000000 	0.007657 	0.000000 	0.000396 	0.000005 	0.991941 
223	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000013 	0.000000 	0.999986 
224	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000002 	0.000000 	0.999998 
225	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000002 	0.000000 	0.999998 
226	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 
227	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.999999 
228	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 
229	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.999999 
230	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000013 	0.000000 	0.999987 
231	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000014 	0.000000 	0.999986 
232	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000008 	0.000000 	0.999992 
233	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.999999 
234	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.999999 
235	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.999998 
236	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.000011 	0.000000 	0.999988 
237	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.000007 	0.000000 	0.999992 
238	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.999998 
239	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.999999 
240	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.999999 
241	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000487 	0.000001 	0.999511 
242	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.999999 
243	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000003 	0.000000 	0.999997 
244	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.999999 
245	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000001 	0.000000 	0.999999 
246	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000002 	0.000000 	0.999998 
247	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000003 	0.000000 	0.999997 
248	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000007 	0.000000 	0.999992 
249	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000029 	0.000000 	0.999971 
250	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000799 	0.000001 	0.999199 
251	0.000000 	0.000001 	0.000003 	0.000000 	0.000004 	0.990040 	0.000002 	0.009951 
252	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.999983 	0.000000 	0.000016 
253	0.000000 	0.000000 	0.000001 	0.000000 	0.000001 	0.999970 	0.000000 	0.000029 
254	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.999997 	0.000000 	0.000003 
255	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
256	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
257	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.999999 	0.000000 	0.000001 
258	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
259	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
260	0.000000 	0.000000 	0.000002 	0.000000 	0.000000 	0.999998 	0.000000 	0.000000 
261	0.000000 	0.000000 	0.000003 	0.000000 	0.000000 	0.999997 	0.000000 	0.000000 
262	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
263	0.000000 	0.000000 	0.000012 	0.000000 	0.000000 	0.999988 	0.000000 	0.000000 
264	0.000000 	0.000001 	0.326541 	0.000000 	0.000003 	0.673455 	0.000000 	0.000000 
265	0.000000 	0.000001 	0.168452 	0.000000 	0.000002 	0.831546 	0.000000 	0.000000 
266	0.000000 	0.000000 	0.000002 	0.000000 	0.000000 	0.999998 	0.000000 	0.000000 
267	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
268	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
269	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
270	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
271	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
272	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
273	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
274	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
275	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
276	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
277	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
278	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
