,가다,동대문,따뜻하다,먹다,수제비,오늘,,.
41,1.5747744e-17,1.0,5.2980595e-20,1.7197018e-18,3.5051167e-13,8.135539e-13,2.9428913e-28,4.194746e-25
42,4.444586e-17,1.0,1.9496579e-19,4.971189e-18,1.062948e-12,2.085196e-12,1.7213151e-27,2.1049917e-24
43,5.2061282e-17,1.0,2.142514e-19,6.14066e-18,1.094128e-12,2.4372928e-12,2.3268211e-27,2.514468e-24
44,3.617312e-17,1.0,1.3984856e-19,4.0796684e-18,7.8164585e-13,1.699727e-12,1.1871553e-27,1.4124055e-24
45,8.570527e-18,1.0,2.399217e-20,9.347181e-19,1.7375995e-13,4.7003054e-13,1.0903131e-28,1.6717914e-25
46,2.5254258e-17,1.0,6.076341e-20,2.9683645e-18,2.0605677e-13,1.3670904e-12,6.0085495e-28,6.0467973e-25
47,3.8509485e-16,1.0,1.1280833e-18,4.5051333e-17,1.2545126e-12,1.2272418e-11,4.8424156e-26,2.5325958e-23
48,9.383851e-16,1.0,2.9214973e-18,1.0525578e-16,1.85738e-12,2.5462556e-11,1.8986271e-25,7.570112e-23
49,6.264074e-16,1.0,1.8026238e-18,6.6873774e-17,1.0891871e-12,2.2171633e-11,1.00935e-25,3.9766036e-23
50,2.8120348e-16,1.0,1.0179106e-18,3.6267906e-17,1.7222871e-12,1.6933368e-11,3.8230896e-26,1.865155e-23
51,2.33441e-15,1.0,1.17143416e-17,3.819246e-16,4.7924924e-12,1.83788e-10,1.6329405e-24,3.5755556e-22
52,4.630767e-15,1.0,3.096696e-17,8.693289e-16,8.825155e-12,3.495535e-10,5.2358453e-24,1.0453965e-21
53,7.1449675e-14,1.0,7.9940434e-16,1.585733e-14,5.1941233e-11,5.4847433e-09,4.8798653e-22,5.1580647e-20
54,4.0300305e-09,0.99948967,1.0044688e-10,3.0608066e-10,7.251991e-08,0.00051021867,7.2440985e-15,5.930421e-14
55,1.3836859e-08,0.99511033,5.362923e-10,8.8681096e-10,3.290538e-07,0.004889263,5.276576e-14,5.000111e-13
56,2.9082452e-08,0.9957799,1.2223927e-09,5.3830593e-09,1.5683327e-05,0.004204496,2.5815884e-13,5.560467e-12
57,1.4434252e-09,3.469545e-09,1.8985449e-09,4.6469856e-11,4.197039e-08,1.0,3.0655294e-11,1.1358828e-09
58,1.0,1.2566025e-13,3.193587e-14,1.0845954e-08,2.2854192e-15,6.131276e-10,2.7270336e-14,7.262074e-16
59,1.0,5.3485784e-14,9.924759e-15,1.4151484e-08,9.151626e-16,2.7442004e-10,1.486672e-14,3.2676093e-16
60,0.99998033,1.36173e-10,5.814351e-12,1.9640816e-05,3.5538961e-12,1.6663163e-08,2.5159317e-11,4.489956e-13
61,0.99987817,4.5603601e-10,1.2376416e-11,0.00012183977,1.7109791e-11,2.5762008e-08,8.168482e-11,1.4459198e-12
62,0.9999708,1.7530875e-10,5.0027716e-12,2.9200748e-05,7.0039816e-12,1.5368668e-08,3.6245108e-11,7.2749744e-13
63,0.9999993,8.3352995e-12,6.272783e-13,6.529174e-07,2.6599873e-13,3.9488075e-09,1.6338965e-12,6.225175e-14
64,0.99999976,3.7976497e-12,4.761083e-13,2.8748974e-07,1.6249518e-13,3.2008087e-09,8.8707985e-13,4.5683668e-14
65,0.9999999,8.903057e-13,2.1204045e-13,9.32396e-08,4.7561344e-14,1.8367767e-09,3.0670057e-13,1.8034905e-14
66,1.0,2.8950673e-13,1.02466084e-13,4.6603336e-08,1.7757842e-14,1.2317551e-09,1.3602022e-13,8.69399e-15
67,1.0,1.9653601e-13,8.3375865e-14,4.6445912e-08,1.42030095e-14,1.3539747e-09,1.4205075e-13,9.1850305e-15
68,0.9999999,4.9753176e-13,2.1021866e-13,1.2759314e-07,4.838622e-14,3.1774026e-09,4.5296292e-13,3.8602622e-14
69,0.9999994,1.507463e-12,7.217727e-13,5.921947e-07,2.824379e-13,1.3772418e-08,2.558316e-12,4.560262e-13
70,0.0034993498,9.273115e-05,7.9278885e-05,0.062185302,0.90071267,0.0071616024,1.7668275e-06,0.026267335
71,3.4329876e-06,2.1116932e-06,7.1763025e-06,0.00016913358,0.9997838,2.3763414e-05,6.5319977e-10,1.0593929e-05
72,8.443041e-12,1.0216309e-12,5.0971984e-11,5.678717e-07,6.8044534e-07,3.2179904e-07,4.1075325e-12,0.99999833
73,0.9999236,4.6657334e-11,2.611211e-11,7.585906e-05,4.0547964e-11,5.429194e-07,3.6770023e-10,4.3832957e-10
74,1.1278581e-05,2.1059992e-07,9.0755196e-07,0.003195304,0.004088047,0.00056315545,1.860563e-07,0.992141
75,0.00064646633,2.0741198e-05,7.3501185e-05,0.013032461,0.9216179,0.0035904353,5.1958204e-07,0.061017916
76,7.68336e-09,2.9524534e-08,2.0728044e-06,2.6061846e-06,0.9998921,8.484835e-06,9.40461e-12,9.477899e-05
77,0.9994974,2.2491853e-09,2.7726461e-09,0.0004802714,6.174212e-09,2.2041513e-05,1.9216928e-08,2.202426e-07
78,0.99992263,4.462725e-10,4.6487206e-10,7.264622e-05,5.552828e-10,4.733669e-06,2.4930897e-09,8.130149e-09
79,0.99996173,5.644992e-10,6.398176e-10,3.333347e-05,4.4911558e-10,4.981009e-06,2.3080742e-09,3.5077519e-09
80,0.99999034,3.0750294e-10,3.294849e-10,5.758153e-06,1.0213101e-10,3.915889e-06,7.5687023e-10,3.6899508e-10
81,0.9999994,1.2011353e-11,1.0673993e-11,4.1222242e-07,2.1144273e-12,1.3640977e-07,1.4333105e-11,3.110305e-12
82,1.0,2.501981e-13,1.4981216e-13,2.3797117e-08,1.4546702e-14,3.2736347e-09,1.5710274e-13,1.0441447e-14
83,1.0,2.579478e-13,9.425297e-14,2.9438025e-08,8.250858e-15,2.2175124e-09,1.2463315e-13,4.7101186e-15
84,1.0,9.482675e-14,5.82984e-14,1.1734074e-08,3.8838197e-15,1.6656715e-09,5.673932e-14,2.7330776e-15
85,0.9999999,2.963056e-12,1.3777519e-12,1.2343574e-07,1.6871838e-13,3.0130664e-08,2.216908e-12,1.498673e-13
86,1.0,5.5842104e-13,3.3968092e-13,4.5490875e-08,3.2433898e-14,9.008126e-09,4.638347e-13,2.937775e-14
87,1.0,1.6472392e-13,7.680095e-14,2.1327e-08,6.2298566e-15,2.1336755e-09,1.0169158e-13,4.1729815e-15
88,1.0,5.7575505e-13,2.8283536e-13,4.3594298e-08,2.7032426e-14,6.6804566e-09,3.7239683e-13,2.0538489e-14
89,0.9999999,1.5278128e-12,7.90849e-13,7.625891e-08,9.161151e-14,1.7081803e-08,1.09747e-12,7.814069e-14
90,0.9999999,1.241293e-12,5.1990926e-13,7.6837956e-08,5.858688e-14,1.0041836e-08,7.734962e-13,4.1265697e-14
91,0.9999999,7.372437e-13,2.0088994e-13,7.4535436e-08,2.4041345e-14,4.125778e-09,3.6774246e-13,1.3086719e-14
92,0.9999999,5.084646e-13,7.0838226e-14,8.920979e-08,9.930741e-15,1.6387905e-09,1.9777844e-13,3.915998e-15
93,0.9999999,2.762724e-13,3.797791e-14,6.08662e-08,4.8826194e-15,9.739042e-10,1.0281964e-13,1.8233047e-15
94,1.0,1.4733601e-13,2.3588582e-14,3.5109004e-08,2.4910504e-15,6.1517635e-10,4.9315437e-14,9.205582e-16
95,1.0,1.564455e-13,2.3695543e-14,3.6227767e-08,2.3138592e-15,5.8000943e-10,4.4553974e-14,8.0261883e-16
96,1.0,3.2641695e-13,1.2515579e-13,3.8914344e-08,1.2063965e-14,3.2149738e-09,1.9896274e-13,7.773764e-15
97,0.9999943,2.3401702e-11,9.150365e-13,5.7215602e-06,5.698739e-13,9.72891e-09,1.081489e-11,1.077025e-13
98,0.99998116,7.069448e-11,2.4224765e-12,1.8796954e-05,1.6210994e-12,1.5939348e-08,2.3591998e-11,2.126805e-13
99,0.839872,2.049831e-08,1.10061724e-10,0.16012782,1.1816172e-09,1.8788587e-07,1.8010538e-09,2.1151789e-11
100,0.9898224,5.0795066e-09,6.080063e-11,0.010177517,2.8057948e-10,1.3423384e-07,1.0463378e-09,1.0693821e-11
101,0.009501658,5.9320797e-09,7.902201e-12,0.99049836,7.4289197e-10,1.3587474e-08,1.12399985e-10,1.3759391e-12
102,0.24854487,4.6289967e-09,1.101123e-11,0.7514551,2.9924455e-10,3.9506496e-08,2.9771652e-10,2.0583492e-12
103,0.9999825,3.3980686e-11,1.2695977e-12,1.7458615e-05,8.461249e-13,1.1427695e-08,1.4980026e-11,1.1547209e-13
104,0.9999999,6.09598e-13,1.169057e-13,8.172559e-08,1.5301034e-14,2.554893e-09,2.5280377e-13,6.880319e-15
105,1.0,2.6191145e-13,7.1211585e-14,3.6176807e-08,8.617025e-15,1.3397379e-09,1.0366799e-13,4.083536e-15
106,0.9999999,6.770246e-13,1.107728e-13,9.159765e-08,2.447067e-14,1.7408339e-09,2.3563454e-13,9.390874e-15
107,4.1650736e-08,2.0020743e-09,1.4328336e-07,2.7532223e-09,1.8519155e-06,0.9999974,3.375919e-09,5.6105404e-07
108,6.661037e-08,1.2827537e-07,1.6173923e-05,5.9980493e-07,0.9952532,0.004677255,1.5907359e-10,5.253456e-05
109,3.7659337e-12,3.4439812e-10,6.888301e-08,1.1959106e-10,0.9999999,4.883521e-08,1.5376324e-16,1.955442e-11
110,5.483851e-14,1.5069758e-11,4.6714823e-09,4.0864096e-12,1.0,9.249822e-10,3.9921298e-19,1.1245888e-13
111,1.2153999e-13,2.5572064e-11,8.035224e-09,7.0359604e-12,1.0,1.8775217e-09,1.1859431e-18,2.686636e-13
112,1.7905733e-13,3.5178395e-11,1.0696944e-08,1.1838026e-11,1.0,2.3240703e-09,2.5306803e-18,6.461472e-13
113,1.10229886e-13,2.4595931e-11,7.3677575e-09,8.276215e-12,1.0,1.2787404e-09,1.160833e-18,3.1915182e-13
114,5.3636776e-14,1.4885584e-11,4.5063033e-09,4.6762893e-12,1.0,6.723006e-10,3.8248534e-19,1.04847595e-13
115,3.7683086e-14,1.125064e-11,3.6755532e-09,3.6378016e-12,1.0,4.982306e-10,2.398971e-19,8.3009635e-14
116,2.7776336e-14,8.377031e-12,3.0615883e-09,3.1614511e-12,1.0,3.4512082e-10,1.6991147e-19,7.8428576e-14
117,1.6633718e-14,5.613249e-12,1.9104451e-09,2.3294142e-12,1.0,1.7545136e-10,7.304791e-20,4.3931635e-14
118,1.6279978e-14,5.455001e-12,1.9995419e-09,2.27175e-12,1.0,1.8478871e-10,7.722906e-20,4.89172e-14
119,1.9732808e-14,6.69186e-12,2.2775066e-09,2.5802865e-12,1.0,2.202778e-10,9.871532e-20,5.7323016e-14
120,1.0567551e-14,3.924064e-12,1.4017508e-09,1.5454568e-12,1.0,1.3878393e-10,3.7150446e-20,2.4565136e-14
121,1.5078562e-14,5.4263187e-12,1.9908615e-09,1.8926883e-12,1.0,1.8960253e-10,6.2786543e-20,3.792218e-14
122,9.717289e-15,4.2586217e-12,1.4270469e-09,1.2466007e-12,1.0,1.459587e-10,3.01773e-20,1.6009004e-14
123,6.9962978e-15,3.1011133e-12,1.4237709e-09,7.020058e-13,1.0,1.3231014e-10,1.8160188e-20,8.106503e-15
124,1.9052629e-13,4.2015582e-11,1.2238193e-08,7.836869e-12,1.0,1.5372099e-09,1.0671885e-18,9.7439086e-14
125,1.2829007e-13,3.341332e-11,9.173819e-09,6.135668e-12,1.0,1.324612e-09,7.3441634e-19,7.099297e-14
126,5.717937e-07,9.202528e-07,3.84393e-05,1.4185891e-06,0.8606716,0.1391008,2.4111424e-09,0.00018612217
127,7.955358e-11,1.820292e-09,2.96334e-07,1.2899116e-09,0.99999297,6.8152144e-06,1.0190321e-14,2.2563904e-09
128,1.062757e-08,5.0417782e-08,7.376201e-06,5.8067492e-08,0.9999193,7.300761e-05,4.6538637e-12,2.0042238e-07
129,2.0506508e-09,1.2445567e-08,2.768701e-06,1.9914799e-08,0.9975189,0.002477924,2.3082625e-12,4.7399874e-07
130,3.4576026e-08,5.6129384e-08,1.2483562e-05,9.336439e-07,0.99131167,0.007538438,1.9019795e-10,0.001136385
131,2.271976e-10,3.829403e-09,8.425728e-07,2.807005e-09,0.9999095,8.9637884e-05,7.512188e-14,1.0512792e-08
132,9.830198e-09,3.6118347e-08,6.5123736e-06,9.831027e-08,0.99990296,8.808742e-05,6.8778e-12,2.2830995e-06
133,1.6529809e-12,1.7203058e-10,4.3715033e-08,4.429637e-11,1.0,1.1969708e-08,2.7074645e-17,1.8716226e-12
134,8.902718e-13,1.1748126e-10,3.0803044e-08,2.799327e-11,1.0,8.556503e-09,1.2654825e-17,7.503535e-13
135,9.895961e-13,1.2891109e-10,3.105553e-08,3.3819184e-11,1.0,6.765614e-09,1.2413279e-17,6.974135e-13
136,3.9194548e-13,6.1770034e-11,1.5711814e-08,1.726353e-11,1.0,3.4957368e-09,4.015454e-18,3.8796925e-13
137,6.408297e-15,2.8254274e-12,1.4183039e-09,6.588461e-13,1.0,1.5895427e-10,1.9952827e-20,8.688585e-15
138,3.4005396e-15,1.7284773e-12,9.018487e-10,3.8469756e-13,1.0,9.201971e-11,7.897485e-21,4.545168e-15
139,1.8351824e-14,6.1140325e-12,2.3619977e-09,1.7968898e-12,1.0,3.0473832e-10,7.4655926e-20,2.9449896e-14
140,1.2574771e-14,4.795528e-12,1.8399924e-09,1.4009334e-12,1.0,1.9950379e-10,4.5304605e-20,1.9533701e-14
141,9.623773e-15,4.0571075e-12,1.4125427e-09,1.1577917e-12,1.0,1.5027458e-10,2.858045e-20,1.30879685e-14
142,7.459348e-15,3.2326902e-12,1.2906713e-09,9.254996e-13,1.0,1.3123518e-10,2.1201951e-20,1.066397e-14
143,6.830267e-15,2.9668284e-12,1.1612924e-09,8.747926e-13,1.0,1.14935714e-10,1.7526015e-20,8.542892e-15
144,4.8521317e-15,2.3056069e-12,9.1033775e-10,6.925315e-13,1.0,8.8912724e-11,1.063826e-20,6.081156e-15
145,3.4488765e-15,1.6525522e-12,6.743631e-10,5.5305543e-13,1.0,6.3625764e-11,6.510633e-21,4.242854e-15
146,3.3117961e-15,1.6871398e-12,7.739136e-10,4.2912348e-13,1.0,6.9868715e-11,6.339783e-21,3.7517978e-15
147,4.892408e-15,2.3025217e-12,9.314265e-10,6.5681466e-13,1.0,8.87059e-11,1.0774259e-20,5.768713e-15
148,7.3591535e-15,3.2171527e-12,1.2271776e-09,8.867722e-13,1.0,1.2233675e-10,1.7493086e-20,8.517316e-15
149,2.7462038e-15,1.4938623e-12,5.603927e-10,4.054994e-13,1.0,5.08121e-11,3.8475175e-21,2.2746517e-15
150,8.7947146e-14,2.4249965e-11,6.5734995e-09,4.8259643e-12,1.0,7.0906914e-10,3.3111577e-19,3.7785577e-14
151,3.2245979e-12,4.747598e-10,7.928734e-08,9.3177056e-11,0.9999999,1.2732819e-08,4.430552e-17,7.6429515e-13
152,1.3605837e-13,2.738167e-10,7.026905e-09,3.519898e-12,1.0,1.5125985e-09,5.480898e-19,4.6419113e-14
153,1.1833301e-12,1.0652695e-09,3.4612583e-08,1.75859e-11,1.0,8.259182e-09,1.0026116e-17,3.664395e-13
154,9.295438e-08,4.3187076e-09,8.8541896e-07,1.6734789e-07,8.793619e-05,0.9859466,3.632011e-08,0.013964259
155,1.0572279e-12,1.0344851e-10,4.010308e-08,5.7908612e-11,1.0,8.267677e-09,3.357472e-17,1.662334e-11
156,2.6379691e-14,8.117005e-12,3.3815604e-09,1.9267446e-12,1.0,4.6191168e-10,1.2020845e-19,3.3412377e-14
157,2.0035785e-15,1.1639626e-12,6.1256883e-10,3.0576372e-13,1.0,5.1057502e-11,3.8999458e-21,2.6869613e-15
158,2.8936028e-14,3.0356165e-11,8.80734e-10,5.0663627e-12,1.0,3.3491115e-10,6.100286e-20,6.3569717e-15
159,2.1252529e-06,1.212639e-05,4.4490833e-05,4.8877996e-06,0.90660346,0.093331926,1.5047413e-09,8.464635e-07
160,0.000107227206,9.458832e-09,1.1985219e-11,0.9998927,1.8233976e-08,8.111675e-09,5.6792217e-11,2.0232427e-12
161,4.4374612e-10,3.4437988e-13,8.976628e-18,1.0,9.896118e-12,1.0487394e-14,2.2341185e-18,1.1266937e-19
162,4.836167e-11,3.211607e-14,3.5926925e-19,1.0,1.6019682e-12,6.718089e-16,5.0209262e-20,2.8349045e-21
163,9.777504e-12,6.5089146e-15,6.3643076e-20,1.0,3.3470373e-13,1.0319318e-16,3.0442872e-21,1.943766e-22
164,3.2199029e-12,2.2338832e-15,1.466198e-20,1.0,1.3260526e-13,2.6829539e-17,4.475062e-22,3.0535537e-23
165,1.6624126e-12,1.4512442e-15,8.0871744e-21,1.0,7.3839874e-14,1.21309536e-17,1.3199476e-22,1.07560506e-23
166,1.6741892e-12,1.523777e-15,8.766163e-21,1.0,7.6118446e-14,1.3239296e-17,1.2921973e-22,1.1130384e-23
167,1.7948038e-12,1.689359e-15,1.06845425e-20,1.0,7.3819314e-14,1.4392736e-17,1.4458239e-22,1.21376285e-23
168,1.5210267e-12,1.3702156e-15,1.0933998e-20,1.0,5.3292e-14,1.00905e-17,9.266183e-23,8.211164e-24
169,1.1557575e-12,9.717989e-16,5.2333173e-21,1.0,4.7907872e-14,7.745838e-18,6.332646e-23,5.1339872e-24
170,1.4856958e-12,1.2370369e-15,5.435689e-21,1.0,6.125769e-14,1.042945e-17,1.04333626e-22,7.354658e-24
171,1.8014126e-12,1.6751704e-15,7.835847e-21,1.0,7.627046e-14,1.2854943e-17,1.4208858e-22,1.0834128e-23
172,2.6569838e-12,2.6333829e-15,1.3850052e-20,1.0,1.0961872e-13,2.0768831e-17,2.8512253e-22,2.2428313e-23
173,3.3342255e-12,3.5365548e-15,1.6893613e-20,1.0,1.4914899e-13,2.8048338e-17,4.599203e-22,3.352675e-23
174,3.555254e-12,3.7694283e-15,1.7200019e-20,1.0,1.665398e-13,3.0231155e-17,5.5088103e-22,3.736172e-23
175,3.1184688e-12,3.2754108e-15,1.231276e-20,1.0,1.4523976e-13,2.3522141e-17,4.066407e-22,2.8914327e-23
176,4.731259e-12,4.850411e-15,1.8987117e-20,1.0,1.9310667e-13,3.637931e-17,7.8102677e-22,5.070752e-23
177,3.58759e-12,3.9420172e-15,2.782482e-20,1.0,1.5281065e-13,3.291578e-17,5.333134e-22,4.1943504e-23
178,3.045904e-12,3.1241552e-15,1.6719231e-20,1.0,1.3689291e-13,2.5086133e-17,3.9898555e-22,3.0014002e-23
179,1.9530443e-12,1.9858188e-15,9.978978e-21,1.0,9.3905745e-14,1.5335138e-17,1.8499848e-22,1.5118668e-23
180,1.8950976e-12,1.898941e-15,7.977055e-21,1.0,9.539037e-14,1.3904334e-17,1.7596673e-22,1.3915117e-23
181,1.7236279e-12,1.7592105e-15,8.8302e-21,1.0,7.563724e-14,1.2537726e-17,1.3440212e-22,1.11934866e-23
182,1.5043933e-12,1.453366e-15,7.024839e-21,1.0,7.218581e-14,1.0927926e-17,1.1681782e-22,9.4164086e-24
183,1.3024307e-12,1.1366595e-15,5.0764086e-21,1.0,6.381247e-14,9.004339e-18,9.061136e-23,6.896265e-24
184,1.0345214e-12,9.285394e-16,3.7208434e-21,1.0,5.4458577e-14,6.998984e-18,5.885407e-23,4.818852e-24
185,1.219592e-12,1.0291962e-15,4.5181183e-21,1.0,5.988421e-14,8.265431e-18,8.423449e-23,6.3676947e-24
186,2.6037599e-12,2.2852712e-15,1.1727514e-20,1.0,1.2001133e-13,2.1644167e-17,3.1254793e-22,2.2681958e-23
187,1.4626594e-12,1.3356286e-15,5.915823e-21,1.0,8.316922e-14,1.1184259e-17,1.2621576e-22,1.00376815e-23
188,1.3830811e-12,1.3935624e-15,4.209743e-21,1.0,8.909729e-14,1.0263095e-17,1.1785446e-22,9.0219844e-24
189,2.3834454e-12,2.5815722e-15,9.741532e-21,1.0,1.4250013e-13,2.0319167e-17,3.1206782e-22,2.3943584e-23
190,6.7035618e-12,7.246111e-15,3.25e-20,1.0,3.7913956e-13,6.8933957e-17,1.8272404e-21,1.2673054e-22
191,3.4581498e-12,3.571206e-15,1.7582533e-20,1.0,1.8417935e-13,3.306781e-17,5.857927e-22,4.3058067e-23
192,4.048272e-12,4.4449807e-15,2.7523847e-20,1.0,1.8283949e-13,3.888619e-17,6.744414e-22,5.2109807e-23
193,2.4966672e-12,2.595297e-15,1.2074886e-20,1.0,1.353502e-13,2.1894958e-17,3.151928e-22,2.3622063e-23
194,3.0877508e-12,3.4216194e-15,1.8943926e-20,1.0,1.4940467e-13,2.805861e-17,4.250064e-22,3.3486486e-23
195,3.5443465e-12,3.891101e-15,2.1161871e-20,1.0,1.8095596e-13,3.3612395e-17,5.6400717e-22,4.436662e-23
196,1.7826445e-12,1.670563e-15,8.045081e-21,1.0,9.270167e-14,1.4521953e-17,1.7483662e-22,1.3623972e-23
197,8.745457e-13,8.0039907e-16,3.8018804e-21,1.0,4.582217e-14,5.945174e-18,4.4918548e-23,4.094405e-24
198,1.2136816e-12,1.1757197e-15,3.9070337e-21,1.0,7.244028e-14,8.697327e-18,8.773514e-23,7.1302826e-24
199,6.056957e-13,5.248104e-16,1.6116792e-21,1.0,4.3592585e-14,3.8362387e-18,2.814139e-23,2.4610786e-24
200,4.961918e-13,4.0247975e-16,1.2318391e-21,1.0,3.3669678e-14,2.9115176e-18,2.0053597e-23,1.6791808e-24
201,8.26416e-13,5.565817e-16,1.6432724e-21,1.0,5.4430954e-14,5.115548e-18,4.8114703e-23,3.6511398e-24
202,2.6944122e-12,1.5238118e-15,6.5920543e-21,1.0,1.3224003e-13,1.9222102e-17,3.2921975e-22,2.2115745e-23
203,8.630361e-12,4.7082504e-15,2.8960844e-20,1.0,3.2008028e-13,7.333421e-17,2.3273076e-21,1.3193032e-22
204,1.6485736e-11,8.930225e-15,5.3461345e-20,1.0,6.007862e-13,1.3972346e-16,6.304355e-21,3.600178e-22
205,1.3176281e-11,7.0612105e-15,3.5869256e-20,1.0,5.1295914e-13,9.1145166e-17,4.0321484e-21,2.2706297e-22
206,3.5837142e-11,8.851562e-14,4.9065464e-19,1.0,5.6629744e-12,7.884621e-16,4.023454e-20,4.6830334e-21
207,8.9381896e-10,7.653587e-13,1.8180525e-17,1.0,1.4230092e-11,1.7718596e-14,4.6528934e-18,2.4904563e-19
