,,.,가다,동대문,따뜻하다,먹다,수제비,오늘
34,1.4119044e-09,1.5789275e-10,2.9644813e-08,2.9158171e-08,5.276085e-09,1.0,1.5183159e-09,3.3369407e-09
35,1.55731e-09,1.7423679e-10,3.240506e-08,2.7883326e-08,5.3635274e-09,1.0,1.4191752e-09,2.8609408e-09
36,1.2840147e-09,1.4916601e-10,4.0589583e-08,2.937812e-08,7.128882e-09,1.0,1.688852e-09,3.076093e-09
37,1.0799935e-09,1.2049502e-10,3.3773723e-08,2.517065e-08,5.5693623e-09,1.0,1.4040734e-09,2.5927818e-09
38,1.0370163e-09,1.13188764e-10,3.2419713e-08,2.9996375e-08,5.661104e-09,1.0,1.7107162e-09,3.100361e-09
39,9.642503e-10,1.0352904e-10,3.2212117e-08,2.4925374e-08,5.186328e-09,1.0,1.3096418e-09,2.3783493e-09
40,1.6619109e-09,1.816229e-10,3.1638162e-08,2.4839661e-08,4.2648716e-09,1.0,1.1691443e-09,2.1373658e-09
41,1.1434692e-09,1.1657612e-10,2.1374607e-08,1.597928e-08,2.3270557e-09,1.0,6.3624955e-10,1.0876983e-09
42,9.2549396e-10,8.5761495e-11,1.4303777e-08,1.0652152e-08,1.1133606e-09,1.0,3.4283698e-10,4.7185833e-10
43,7.10599e-10,6.883642e-11,1.33969e-08,7.7786835e-09,8.2697543e-10,1.0,2.2934862e-10,2.7090757e-10
44,1.5134325e-09,1.6446833e-10,2.313201e-08,1.6143142e-08,2.106056e-09,1.0,5.7188376e-10,8.8518676e-10
45,2.276068e-10,1.5603203e-11,6.656392e-09,5.2427906e-09,6.33049e-10,1.0,1.7306166e-10,3.27442e-10
46,1.5504925e-10,9.6677414e-12,4.5595527e-09,3.905106e-09,3.5219028e-10,1.0,1.1617814e-10,2.0145892e-10
47,9.820389e-10,1.1105943e-10,2.760951e-08,1.7244997e-08,4.5586743e-09,1.0,8.818484e-10,1.8705908e-09
48,8.723679e-10,7.770431e-11,2.5518311e-08,1.5313871e-08,3.9767003e-09,1.0,7.1109935e-10,1.440933e-09
49,3.8053472e-06,0.90378034,9.636327e-07,7.068885e-07,3.0903297e-07,0.09621384,1.773319e-09,1.0209614e-08
50,0.00017380173,0.9918464,6.7036735e-06,5.9438403e-06,0.000120170655,0.007846779,2.3587377e-08,1.5981533e-07
51,3.0590785e-05,0.9989542,1.7997589e-06,1.1835277e-06,5.3995504e-05,0.0009583326,3.2879357e-09,2.5145477e-08
52,6.5263807e-06,0.9998504,4.2862092e-07,2.8005883e-07,2.1332284e-05,0.00012110368,4.861441e-10,4.5566018e-09
53,8.5766835e-08,0.99999774,1.0612967e-08,6.1752528e-09,7.1265015e-07,1.3885406e-06,4.090128e-12,5.847832e-11
54,2.1948566e-08,0.9999994,2.9748606e-09,1.8239807e-09,1.8773058e-07,3.5532173e-07,7.635022e-13,1.2977563e-11
55,2.3790707e-09,1.0,4.0631987e-10,2.4285665e-10,2.6392303e-08,4.434555e-08,6.378363e-14,1.2737142e-12
56,8.264214e-15,1.0,2.1555284e-15,2.5152082e-15,3.166644e-14,6.9296795e-12,3.0140025e-20,3.0477892e-18
57,4.247447e-14,1.0,1.8447563e-14,1.6319711e-14,2.022255e-13,4.8981978e-11,3.766359e-19,2.7920664e-17
58,2.6908784e-16,1.0,1.5538538e-16,1.6122613e-16,5.8884176e-15,2.0760596e-13,1.0931615e-21,1.1758295e-19
59,4.665286e-16,1.0,2.2843287e-16,2.693261e-16,9.728676e-15,3.2145686e-13,1.8966765e-21,1.9674769e-19
60,2.4207352e-15,1.0,9.790248e-16,1.2927491e-15,2.5765951e-14,1.7828248e-12,1.3023831e-20,1.3034779e-18
61,3.782363e-15,1.0,1.4763884e-15,1.9046796e-15,3.9196545e-14,2.50773e-12,2.0929216e-20,1.923581e-18
62,2.8826776e-15,1.0,1.295563e-15,1.621916e-15,3.2157995e-14,2.0974938e-12,1.6336168e-20,1.5513469e-18
63,1.0641782e-14,1.0,4.471443e-15,5.7920863e-15,9.451671e-14,5.97026e-12,7.502936e-20,6.1637297e-18
64,7.521571e-14,1.0,3.2516653e-14,3.8710863e-14,4.994963e-13,4.1518244e-11,9.01296e-19,5.737171e-17
65,1.650425e-13,1.0,6.200248e-14,8.026043e-14,9.439784e-13,8.42919e-11,2.2992585e-18,1.3676614e-16
66,4.747322e-12,1.0,1.5294224e-12,1.82659e-12,1.3978006e-11,2.7583544e-09,1.2139246e-16,5.0673496e-15
67,4.770019e-13,1.0,2.0670154e-13,2.0793131e-13,2.4671849e-12,2.3168946e-10,8.052155e-18,3.6061403e-16
68,9.856379e-14,1.0,3.5921465e-14,4.3333193e-14,5.189137e-13,4.605663e-11,9.505214e-19,6.178611e-17
69,3.4377937e-13,1.0,7.842932e-14,9.710865e-14,1.0671836e-12,8.97055e-11,2.2472903e-18,1.4258094e-16
70,6.079602e-15,1.0,2.0700354e-15,2.5280018e-15,4.294819e-14,2.194238e-12,2.1277463e-20,2.1447393e-18
71,4.3298247e-14,1.0,1.0422862e-14,1.25690635e-14,2.0720405e-13,1.0107309e-11,1.5227165e-19,1.2153696e-17
72,2.5904517e-14,1.0,6.1647736e-15,7.0709146e-15,1.190288e-13,6.0659667e-12,7.312765e-20,6.677585e-18
73,3.9819344e-14,1.0,1.0552686e-14,1.16258135e-14,2.2743675e-13,8.158401e-12,1.4079118e-19,1.0678324e-17
74,3.159555e-14,1.0,7.8277745e-15,8.582546e-15,1.6574947e-13,6.5414956e-12,9.6414233e-20,7.654662e-18
75,2.994386e-14,1.0,7.3311345e-15,8.0371306e-15,1.3981191e-13,6.739163e-12,8.8007125e-20,7.73999e-18
76,9.622842e-14,1.0,2.0498336e-14,2.2270222e-14,3.3119005e-13,1.8472167e-11,3.281257e-19,2.7326161e-17
77,2.7405072e-14,1.0,7.127786e-15,7.673151e-15,1.7278072e-13,5.4180757e-12,8.8308445e-20,6.8576176e-18
78,2.3534028e-10,1.0,3.8236875e-11,3.6098933e-11,4.932599e-10,1.6354068e-08,5.139242e-15,1.3132686e-13
79,3.3366848e-07,0.9999584,6.631877e-08,3.4134782e-08,7.863686e-07,4.035168e-05,4.7585304e-11,2.784515e-10
80,4.1823324e-07,0.9999378,8.210704e-08,4.307403e-08,5.1178694e-07,6.126024e-05,6.764257e-11,4.6253706e-10
81,0.0005496642,0.045596108,0.00019584318,5.165504e-05,0.0005951174,0.95300823,1.2841834e-06,2.1326416e-06
82,2.012172e-06,8.916764e-07,7.830173e-05,6.474362e-06,0.00080435624,0.9991067,6.8236346e-07,5.446967e-07
83,7.7404575e-06,7.4566865e-06,0.0010971077,3.607718e-05,0.079377346,0.9194674,3.760702e-06,3.140105e-06
84,2.4926765e-06,1.7463263e-06,0.0004117157,1.4307283e-05,0.015502007,0.9840641,1.7248606e-06,1.8695955e-06
85,5.993517e-06,3.2338578e-06,0.00120067,2.7340679e-05,0.004868867,0.9938899,2.3055425e-06,1.6281653e-06
86,3.507274e-05,7.1798245e-06,0.08939571,0.00014487642,0.0021702254,0.90824056,2.459749e-06,3.9778547e-06
87,3.7264355e-05,1.6942908e-05,0.02335716,0.00013885679,0.016534422,0.9598949,9.0075055e-06,1.1373911e-05
88,2.3696692e-05,5.479129e-05,0.04332437,0.0002177304,0.8871633,0.06918573,1.4508806e-05,1.5958485e-05
89,4.3696954e-08,3.6303328e-07,6.2154635e-05,4.1924895e-07,0.99990106,3.581423e-05,3.623759e-08,1.7248068e-07
90,3.842385e-09,4.150326e-08,5.678534e-06,3.393968e-08,0.99999225,1.8821639e-06,1.6454934e-09,1.9859469e-08
91,3.6025322e-10,4.644497e-09,7.077705e-07,2.8336433e-09,0.99999917,1.2140681e-07,5.4906052e-11,1.6767149e-09
92,1.970031e-10,2.317045e-09,3.6111317e-07,1.5984751e-09,0.9999995,6.1153955e-08,2.298871e-11,1.3012204e-09
93,1.09290674e-10,1.3903964e-09,2.2430307e-07,8.5332547e-10,0.99999976,2.8834517e-08,9.662337e-12,7.875265e-10
94,3.8885714e-11,6.1732613e-10,1.1089702e-07,2.9997657e-10,0.9999999,8.373226e-09,2.2516646e-12,2.4595004e-10
95,8.1509535e-11,1.34333e-09,2.0800647e-07,6.0728594e-10,0.99999976,1.4593486e-08,5.1799914e-12,3.0532005e-10
96,3.3685645e-12,7.253469e-11,2.0167173e-08,2.7224799e-11,1.0,5.9335076e-10,9.054387e-14,3.1555966e-11
97,3.3789375e-12,7.426996e-11,1.993332e-08,2.941581e-11,1.0,6.2301936e-10,9.7469565e-14,4.069425e-11
98,2.2175384e-12,4.4302367e-11,1.2866237e-08,1.7511626e-11,1.0,4.080689e-10,5.2996626e-14,3.5863673e-11
99,7.437084e-12,1.3773306e-10,3.1650657e-08,6.188891e-11,1.0,1.4245205e-09,2.6112383e-13,9.661128e-11
100,1.7202885e-11,2.6501032e-10,5.2799432e-08,1.3682526e-10,1.0,3.4558012e-09,7.5552206e-13,2.3488197e-10
101,1.43673545e-11,2.1982366e-10,4.520113e-08,1.220666e-10,1.0,3.0248466e-09,6.322745e-13,2.5258876e-10
102,2.473585e-10,2.581313e-09,3.200265e-07,2.118896e-09,0.9999995,6.644862e-08,2.763042e-11,3.1924121e-09
103,3.5722691e-10,3.751678e-09,4.3913337e-07,3.0378249e-09,0.9999994,9.057209e-08,4.3326707e-11,3.5725163e-09
104,6.0784194e-10,5.73973e-09,6.0351243e-07,4.9168545e-09,0.9999993,1.5349002e-07,8.241999e-11,5.969957e-09
105,1.381439e-09,1.0546144e-08,9.2717175e-07,9.5106545e-09,0.9999987,3.576417e-07,2.1039723e-10,1.1354551e-08
106,3.1819408e-07,1.0897238e-06,6.685488e-05,1.9241638e-06,0.99945015,0.00047760693,2.8316938e-07,1.6862043e-06
107,4.020143e-06,6.9064126e-06,0.0005149865,2.1159518e-05,0.97684366,0.022588251,4.3829173e-06,1.6619544e-05
108,2.2690363e-05,1.0398664e-05,0.00076470186,8.442481e-05,0.024464106,0.97454494,2.1910484e-05,8.678062e-05
109,1.6357026e-05,1.4221006e-05,0.0014075165,8.958378e-05,0.45994186,0.5383515,2.3236873e-05,0.00015570557
110,6.1557744e-06,2.5571308e-06,0.00021901415,4.142161e-05,0.02120038,0.97837824,1.0066775e-05,0.00014210184
111,1.5152763e-06,1.5231869e-06,0.00010611,1.1130837e-05,0.98058254,0.019187616,2.5072784e-06,0.00010703243
112,3.397048e-07,5.297248e-07,4.7620368e-05,1.8023381e-06,0.99634403,0.00359927,3.6262955e-07,6.014863e-06
113,2.1193009e-07,1.9060732e-07,1.4239785e-05,1.3312166e-06,0.9973416,0.0025601615,2.3809812e-07,8.198479e-05
114,6.3503194e-08,1.1143201e-07,6.6000575e-06,3.3491622e-07,0.9997733,0.00021451685,4.3645063e-08,4.916928e-06
115,3.9733747e-10,2.9564091e-09,3.460958e-07,2.7601634e-09,0.9999994,1.8049862e-07,5.6756256e-11,6.610536e-09
116,8.190067e-12,8.98274e-11,2.6390591e-08,9.5220554e-11,1.0,3.1090839e-09,4.3993544e-13,7.928545e-10
117,9.177759e-12,7.5105734e-11,2.4450035e-08,1.1597843e-10,1.0,4.489968e-09,5.4563613e-13,2.4495301e-09
118,3.876366e-12,2.9178434e-11,1.3151168e-08,5.585527e-11,1.0,2.1743107e-09,1.8931207e-13,2.778075e-09
119,8.3376625e-11,7.296417e-10,1.2225902e-07,7.691603e-10,0.9999999,3.869939e-08,8.579514e-12,2.8435263e-09
120,3.7680845e-11,2.4650704e-10,6.326597e-08,4.742602e-10,0.9999999,2.4324533e-08,3.596277e-12,9.530514e-09
121,3.0897965e-10,1.1770196e-09,2.0639278e-07,3.4194554e-09,0.9999994,3.1424446e-07,5.6223564e-11,9.123511e-08
122,6.292414e-09,1.5534743e-08,1.3073447e-06,3.6525126e-08,0.999992,6.002498e-06,1.7178927e-09,5.6439495e-07
123,4.973492e-09,6.627386e-09,7.708716e-07,2.9692595e-08,0.9999912,4.852565e-06,8.9508034e-10,3.1819227e-06
124,7.390919e-07,8.3309874e-07,0.00011389099,6.484911e-06,0.9629112,0.036946073,1.2587313e-06,1.9545365e-05
125,3.00338e-06,2.0365906e-06,0.00018157208,2.616218e-05,0.67543876,0.3242146,5.128672e-06,0.00012878054
126,6.2130493e-07,1.9643298e-07,2.2389815e-05,1.2482314e-05,0.0055243783,0.994189,1.7787439e-06,0.00024912803
127,1.4960159e-06,4.4073985e-07,6.91955e-05,8.930458e-06,0.00047472748,0.99943405,1.7677677e-06,9.286924e-06
128,8.992182e-06,5.1869038e-06,0.00054176507,5.7977915e-05,0.29600522,0.70317125,1.3020725e-05,0.000196559
129,1.4566063e-05,1.24778735e-05,0.0014186354,6.743443e-05,0.52122706,0.47714967,1.7300135e-05,9.2889524e-05
130,1.9530323e-06,2.3529258e-06,0.0001975289,9.637671e-06,0.97791183,0.021851128,2.368609e-06,2.3094008e-05
131,1.0288895e-07,2.419165e-07,2.044849e-05,5.321409e-07,0.9996865,0.00029109197,7.623253e-08,1.0450917e-06
132,2.5034492e-08,1.1438199e-07,1.1169197e-05,1.6834306e-07,0.9999604,2.7895883e-05,1.648118e-08,1.9712235e-07
133,1.4751294e-08,8.8365915e-08,7.5568164e-06,1.189488e-07,0.9999826,9.524376e-06,8.267281e-09,1.2320157e-07
134,4.4007884e-08,2.3987732e-07,2.0772903e-05,3.644767e-07,0.99994004,3.826045e-05,3.4262722e-08,2.711903e-07
135,1.3434365e-07,7.3551274e-07,7.8198515e-05,1.1504383e-06,0.9997805,0.00013881979,1.1057491e-07,3.7995613e-07
136,1.3751264e-05,2.8261195e-05,0.0041153925,9.7887445e-05,0.948793,0.046931338,1.1743766e-05,8.62629e-06
137,1.2977375e-08,1.0853002e-07,1.4692712e-05,1.0923445e-07,0.999972,1.3077132e-05,7.1230013e-09,3.296238e-08
138,2.0864903e-10,3.3661531e-09,4.830095e-07,1.74784e-09,0.9999995,4.557544e-08,2.0591622e-11,5.506667e-10
139,7.73699e-11,1.2533232e-09,1.9590556e-07,6.2357675e-10,0.99999976,1.5293436e-08,5.132911e-12,2.5040756e-10
140,1.7863111e-10,2.3824298e-09,3.6803397e-07,1.3272009e-09,0.9999995,6.409246e-08,2.109132e-11,7.036474e-10
141,1.00545294e-10,2.0475563e-09,3.153725e-07,8.4530516e-10,0.99999964,2.329005e-08,8.573754e-12,2.4495328e-10
142,3.2434866e-10,5.286355e-09,7.942944e-07,2.4288667e-09,0.99999905,1.1519113e-07,4.77868e-11,7.905388e-10
143,1.304122e-10,2.501451e-09,4.0548267e-07,9.949345e-10,0.99999964,3.2174036e-08,1.1905364e-11,2.725395e-10
144,1.1587889e-10,1.7861554e-09,3.5508876e-07,6.93578e-10,0.99999964,3.8600962e-08,1.0932e-11,2.836834e-10
145,1.0313598e-11,2.953332e-10,6.7436766e-08,8.5640856e-11,0.9999999,1.7728341e-09,3.880728e-13,1.9550877e-11
146,3.519869e-13,1.7041457e-11,6.6525208e-09,2.9808215e-12,1.0,4.3129098e-11,4.170149e-15,5.3130346e-13
147,1.007833e-12,3.8963523e-11,1.2539625e-08,8.354979e-12,1.0,1.6045815e-10,1.8759239e-14,2.269576e-12
148,2.7255127e-12,9.0846226e-11,2.5710557e-08,2.279238e-11,1.0,5.052404e-10,7.472068e-14,6.476825e-12
149,6.008618e-13,2.8653831e-11,9.971638e-09,5.341213e-12,1.0,8.589966e-11,9.5104554e-15,1.3077103e-12
150,2.8707576e-13,1.5472831e-11,5.851467e-09,2.438218e-12,1.0,3.474893e-11,3.195206e-15,4.5438208e-13
151,9.252578e-13,3.7239226e-11,1.1475139e-08,6.972782e-12,1.0,1.2067027e-10,1.37276936e-14,1.6102977e-12
152,1.5173906e-11,3.9528314e-10,8.0025885e-08,1.2307326e-10,0.9999999,3.2165925e-09,6.978445e-13,3.430049e-11
153,4.78348e-11,1.0134207e-09,1.8885511e-07,3.8232728e-10,0.99999976,1.2275291e-08,3.340412e-12,1.1290305e-10
154,9.029596e-12,2.837073e-10,6.489117e-08,8.478869e-11,0.9999999,1.3392754e-09,3.1224188e-13,1.7214797e-11
155,2.5061615e-12,9.3080085e-11,2.5650603e-08,2.319781e-11,1.0,3.5446882e-10,5.792001e-14,4.772352e-12
156,1.0659919e-11,3.416209e-10,6.978051e-08,9.0291524e-11,0.9999999,1.3539798e-09,3.3944643e-13,1.7569201e-11
157,4.1195772e-11,7.618918e-10,1.3633206e-07,2.02523e-10,0.9999999,7.066823e-09,1.5035697e-12,4.7661583e-11
158,1.1250088e-06,2.543951e-06,0.00010358643,3.6368065e-06,0.9989209,0.0009677935,1.6262004e-07,3.5630018e-07
159,8.162683e-06,9.240424e-06,0.00045493073,4.809395e-05,0.8727663,0.12670115,3.4927632e-06,8.705961e-06
160,1.0238027e-05,3.5516698e-06,0.00046651444,5.2836247e-05,0.0054636695,0.99399394,4.1421704e-06,5.0935814e-06
161,2.3969915e-09,4.67427e-08,5.8990063e-06,4.004083e-08,0.9999895,4.563932e-06,1.7572122e-09,7.780323e-09
162,2.046307e-08,1.9080727e-07,2.1841728e-05,9.570441e-08,0.99996674,1.1148122e-05,6.1034107e-09,2.2042157e-08
163,8.598284e-10,1.8093852e-08,3.2120804e-06,6.0575256e-09,0.9999964,2.7351652e-07,1.5588045e-10,1.0310092e-09
164,3.8394915e-10,8.385729e-09,1.2663837e-06,2.637469e-09,0.99999857,1.147469e-07,5.4785818e-11,5.852438e-10
165,2.7848428e-05,1.1261464e-05,0.0012924182,0.0001691942,0.025186729,0.97329134,1.1499358e-05,9.741711e-06
166,6.6675267e-07,1.7998304e-06,7.7471275e-05,2.8367176e-06,0.99881953,0.001096951,1.8267544e-07,4.9866367e-07
167,8.362628e-06,2.3144365e-05,0.021184752,4.5784258e-05,0.95718724,0.021544801,2.7729263e-06,3.279371e-06
168,2.2092564e-10,2.4679965e-09,4.3344235e-07,1.2031336e-09,0.9999994,7.0552005e-08,1.7598607e-11,4.212535e-10
169,6.698035e-10,8.776891e-09,1.558308e-06,3.9276427e-09,0.9999982,2.4429775e-07,9.577995e-11,1.216894e-09
170,1.6227815e-09,1.6521776e-08,2.774352e-06,8.919564e-09,0.9999963,9.767381e-07,3.714143e-10,3.727871e-09
171,3.291022e-10,5.2912976e-09,7.962337e-07,2.2348086e-09,0.99999905,9.95924e-08,4.0911188e-11,6.8391687e-10
172,9.1623535e-11,1.7401133e-09,2.703649e-07,6.603516e-10,0.99999976,1.9952944e-08,6.4711925e-12,2.0030827e-10
173,1.6668677e-11,4.177061e-10,8.0884924e-08,1.3049509e-10,0.9999999,2.942487e-09,6.873951e-13,3.593358e-11
174,5.5605017e-12,1.4758067e-10,3.2942562e-08,3.6143304e-11,1.0,7.212925e-10,1.2083085e-13,9.364739e-12
175,1.8043631e-12,5.56564e-11,1.4926037e-08,1.2003458e-11,1.0,2.232905e-10,2.8011386e-14,3.1557398e-12
176,8.5594925e-12,2.0544998e-10,4.3306226e-08,5.3461693e-11,1.0,1.0055727e-09,1.8973862e-13,1.3435366e-11
177,1.3009142e-11,3.052869e-10,6.1022774e-08,8.538494e-11,0.9999999,1.7666906e-09,3.7785953e-13,2.2374907e-11
178,8.144408e-12,2.1985133e-10,4.7679027e-08,5.5736925e-11,1.0,9.42104e-10,1.8670154e-13,1.1793134e-11
179,2.4131336e-11,5.7640864e-10,1.1008859e-07,1.8021255e-10,0.9999999,3.28893e-09,8.794769e-13,3.636104e-11
180,3.9632856e-11,8.1979196e-10,1.382739e-07,2.7406535e-10,0.9999999,5.709227e-09,1.6658753e-12,7.152464e-11
181,4.223251e-11,9.771379e-10,1.5507402e-07,3.2389638e-10,0.9999999,7.820739e-09,2.2700823e-12,8.0361044e-11
182,1.2257001e-11,3.232644e-10,6.4883615e-08,9.322576e-11,0.9999999,1.6350316e-09,3.8183264e-13,2.4874467e-11
183,1.7134736e-11,4.384257e-10,8.2569954e-08,1.2909758e-10,0.9999999,2.323782e-09,5.7486177e-13,3.24068e-11
184,8.611947e-11,1.0840383e-09,2.2274034e-07,4.8181775e-10,0.99999976,2.6051703e-08,5.144761e-12,1.2996078e-10
185,2.1727528e-06,5.573328e-06,0.00040602605,1.7319035e-05,0.98926604,0.010300036,1.2095059e-06,1.6803298e-06
186,4.040993e-08,2.831441e-07,2.2664017e-05,3.489594e-07,0.9999434,3.3267817e-05,1.29079325e-08,4.484273e-08
187,1.3740647e-06,3.27131e-06,0.00016731785,9.570628e-06,0.99709606,0.0027204498,5.373002e-07,1.33507e-06
188,6.6813545e-06,1.6032513e-06,0.00016768667,3.7443973e-05,0.0020350425,0.99774456,3.0272793e-06,4.1199587e-06
189,1.6673084e-07,1.0413763e-08,2.9292007e-06,1.7807331e-06,1.7428283e-06,0.9999932,8.109137e-08,1.222532e-07
190,6.169034e-08,3.8759898e-09,1.5493008e-06,7.7778867e-07,7.2542906e-07,0.9999968,4.090273e-08,7.092042e-08
191,6.588781e-07,4.012656e-08,3.584565e-07,8.9028526e-07,1.7179292e-07,0.99999785,4.507181e-08,4.579827e-08
192,8.159665e-07,7.201645e-08,1.1061431e-06,1.536003e-06,2.6360314e-07,0.99999595,7.124779e-08,7.922233e-08
193,2.8131545e-08,3.5996224e-09,8.7153376e-07,6.026848e-07,2.633391e-06,0.99999547,5.1285248e-08,3.4968517e-07
194,8.131957e-08,1.06625135e-08,2.4152732e-06,1.3350152e-06,9.081341e-06,0.9999862,1.2209924e-07,8.1091923e-07
195,3.4345928e-07,6.637531e-08,9.472654e-06,6.7151313e-06,0.00016301873,0.9998054,6.882671e-07,1.4297811e-05
196,2.2595083e-07,7.190211e-08,6.8700288e-06,1.186618e-05,0.00041151416,0.99923503,1.0415667e-06,0.00033328516
197,1.9461864e-07,6.752983e-08,6.8138384e-06,8.990279e-06,0.0008211431,0.9984162,8.674215e-07,0.00074573874
198,8.977886e-08,1.3808218e-08,1.9987433e-06,1.3002572e-06,1.6730907e-06,0.9999938,2.1815939e-07,9.80135e-07
199,5.473875e-06,1.6896092e-06,6.3072e-05,0.00023816782,0.011783811,0.6738715,3.0288002e-05,0.31400594
200,3.521073e-07,7.312742e-08,2.7351662e-06,3.445515e-05,0.00074203615,0.018928915,3.2555208e-06,0.98028815
201,2.1368268e-07,4.121425e-08,1.7150452e-06,1.7271248e-05,0.0017690118,0.0051797517,1.4004922e-06,0.9930306
202,1.6208617e-08,2.6267553e-09,6.261796e-08,4.943941e-06,1.7538712e-05,0.00030310926,1.8189209e-07,0.9996742
203,1.0908565e-08,1.7489177e-09,3.293621e-08,5.0768476e-06,6.909012e-06,0.00011579375,1.4980972e-07,0.99987197
204,2.7030833e-09,3.7949593e-10,6.7065615e-09,1.873794e-06,1.9235772e-06,1.9449632e-05,3.4225963e-08,0.99997663
205,1.9247995e-08,3.0620166e-09,5.88081e-08,6.7789597e-06,1.5593427e-05,0.00017312306,2.3239255e-07,0.9998042
206,1.3711528e-07,3.7419795e-08,2.0410964e-06,5.5736386e-05,5.559143e-06,0.99922645,9.341723e-06,0.0007007676
207,1.348649e-07,3.589659e-08,1.8883532e-06,6.226541e-05,5.434919e-06,0.9990414,9.761121e-06,0.00087901845
